raceId,driverId,lap,position,time,milliseconds
14,2,45,10,1:27.887,87887.0
14,2,46,5,1:27.637,87637.0
14,2,47,4,1:27.699,87699.0
14,2,48,9,1:27.800,87800.0
14,2,49,2,1:27.621,87621.0
14,2,50,9,1:27.660,87660.0
14,2,51,9,1:27.735,87735.0
14,2,52,10,1:27.987,87987.0
14,2,53,4,1:27.624,87624.0
14,2,54,3,1:27.597,87597.0
14,2,55,10,1:27.720,87720.0
14,2,56,6,1:27.610,87610.0
14,2,57,2,1:27.614,87614.0
14,2,58,2,1:27.737,87737.0
14,2,59,3,1:27.759,87759.0
14,2,60,7,1:27.434,87434.0
14,2,61,5,1:27.276,87276.0
14,2,62,9,1:27.517,87517.0
14,2,63,5,1:27.365,87365.0
14,3,1,7,1:28.431,88431.0
14,3,2,8,1:28.679,88679.0
14,3,3,7,1:28.408,88408.0
14,3,4,6,1:28.543,88543.0
14,3,5,6,1:28.799,88799.0
14,3,6,4,1:28.595,88595.0
14,3,7,7,1:28.559,88559.0
14,3,8,8,1:28.539,88539.0
14,3,9,8,1:28.458,88458.0
14,3,10,2,1:28.304,88304.0
14,3,11,9,1:28.492,88492.0
14,3,12,2,1:28.494,88494.0
14,3,13,5,1:28.610,88610.0
14,3,14,6,1:28.464,88464.0
14,3,15,2,1:28.388,88388.0
14,3,16,7,1:28.279,88279.0
14,3,17,6,1:28.415,88415.0
14,3,18,7,1:28.645,88645.0
14,3,19,3,1:28.495,88495.0
14,3,20,10,1:28.011,88011.0
14,3,21,6,1:28.151,88151.0
14,3,22,8,1:28.141,88141.0
14,3,23,9,1:28.224,88224.0
14,3,24,3,1:28.237,88237.0
14,3,25,9,1:27.952,87952.0
14,3,26,10,1:28.002,88002.0
14,3,27,10,1:28.223,88223.0
14,3,28,6,1:28.106,88106.0
14,3,29,7,1:28.082,88082.0
14,3,30,7,1:28.158,88158.0
14,3,31,5,1:28.222,88222.0
14,3,32,9,1:28.127,88127.0
14,3,33,6,1:28.285,88285.0
14,3,34,2,1:28.201,88201.0
14,3,35,2,1:28.115,88115.0
14,3,36,1,1:28.077,88077.0
14,3,37,7,1:28.108,88108.0
14,3,38,2,1:28.089,88089.0
14,3,39,8,1:28.135,88135.0
14,3,40,6,1:27.430,87430.0
14,3,41,1,1:27.977,87977.0
14,3,42,5,1:27.669,87669.0
14,3,43,6,1:27.625,87625.0
14,3,44,2,1:27.684,87684.0
14,3,45,5,1:27.655,87655.0
14,3,46,8,1:27.799,87799.0
14,3,47,7,1:27.971,87971.0
14,3,48,8,1:27.854,87854.0
14,3,49,3,1:27.666,87666.0
14,3,50,3,1:27.688,87688.0
14,3,51,3,1:27.708,87708.0
14,3,52,1,1:27.608,87608.0
14,3,53,2,1:27.628,87628.0
14,3,54,6,1:27.802,87802.0
14,3,55,9,1:27.671,87671.0
14,3,56,3,1:27.620,87620.0
14,3,57,7,1:27.474,87474.0
14,3,58,9,1:27.670,87670.0
14,3,59,5,1:27.599,87599.0
14,3,60,2,1:27.433,87433.0
14,3,61,2,1:27.406,87406.0
14,3,62,2,1:27.337,87337.0
14,3,63,5,1:27.409,87409.0
14,4,1,1,1:29.447,89447.0
14,4,2,4,1:29.345,89345.0
14,4,3,6,1:29.137,89137.0
14,4,4,5,1:29.339,89339.0
14,4,5,2,1:29.029,89029.0
14,4,6,3,1:28.895,
14,4,7,2,1:29.122,89122.0
14,4,8,6,1:29.110,89110.0
14,4,9,1,1:29.479,89479.0
14,4,10,3,1:28.947,88947.0
14,4,11,6,1:29.179,89179.0
14,4,12,10,1:29.063,89063.0
14,4,13,3,1:29.117,89117.0
14,4,14,8,1:28.926,88926.0
14,4,15,6,1:28.956,88956.0
14,4,16,1,1:29.084,89084.0
14,4,17,10,1:28.979,88979.0
14,4,18,3,1:29.045,89045.0
14,4,19,1,1:29.154,89154.0
14,4,20,6,1:28.995,88995.0
14,4,21,6,1:28.708,88708.0
14,4,22,7,1:28.741,88741.0
14,4,23,6,1:28.846,88846.0
14,4,24,2,1:28.999,88999.0
14,4,25,5,1:28.557,88557.0
14,4,26,1,1:28.763,88763.0
14,4,27,10,1:28.810,
14,4,28,1,1:28.839,88839.0
14,4,29,4,1:28.640,88640.0
14,4,30,6,1:28.944,88944.0
14,4,31,2,1:28.605,88605.0
14,4,32,10,1:28.750,88750.0
14,4,33,4,1:28.644,88644.0
14,4,34,4,1:28.661,
14,4,35,3,1:28.445,88445.0
14,4,36,7,1:28.640,88640.0
14,4,37,1,1:28.535,88535.0
14,4,38,9,1:28.630,88630.0
14,4,39,5,1:28.572,88572.0
14,4,40,3,1:28.442,88442.0
14,4,41,5,1:28.401,88401.0
14,4,42,9,1:28.399,88399.0
14,4,43,6,1:28.370,88370.0
14,4,44,3,1:28.333,88333.0
14,4,45,9,1:28.429,88429.0
14,4,46,4,1:28.324,88324.0
14,4,47,9,1:28.425,88425.0
14,4,48,10,1:28.222,88222.0
14,4,49,10,1:28.298,88298.0
14,4,50,7,1:28.339,88339.0
14,4,51,9,1:28.279,88279.0
14,4,52,5,1:28.269,88269.0
14,4,53,4,1:28.564,88564.0
14,4,54,1,1:28.166,88166.0
14,4,55,4,1:28.260,88260.0
14,4,56,4,1:28.175,88175.0
14,4,57,9,1:28.576,88576.0
14,4,58,1,1:28.312,88312.0
14,4,59,9,1:28.192,88192.0
14,4,60,5,1:27.976,87976.0
14,4,61,6,1:27.923,87923.0
14,4,62,3,1:27.783,87783.0
14,4,63,10,1:27.839,87839.0
14,5,1,9,1:28.932,88932.0
14,5,2,9,1:28.801,88801.0
14,5,3,7,1:28.759,88759.0
14,5,4,6,1:28.921,88921.0
14,5,5,10,1:28.806,88806.0
14,5,6,8,1:28.663,88663.0
14,5,7,9,1:28.836,88836.0
14,5,8,6,1:28.958,88958.0
14,5,9,7,1:28.855,88855.0
14,5,10,4,1:28.758,88758.0
14,5,11,9,1:29.044,89044.0
14,5,12,10,1:28.861,88861.0
14,5,13,8,1:29.144,89144.0
14,5,14,2,1:28.675,88675.0
14,5,15,7,1:28.732,88732.0
14,5,16,4,1:29.086,89086.0
14,5,17,8,1:28.767,88767.0
14,5,18,5,1:28.685,88685.0
14,5,19,6,1:28.922,88922.0
14,5,20,2,1:28.479,88479.0
14,5,21,2,1:28.304,88304.0
14,5,22,5,1:28.727,88727.0
14,5,23,5,1:28.596,88596.0
14,5,24,1,1:28.729,570660.0
14,5,25,10,1:28.732,88732.0
14,5,26,2,1:28.487,88487.0
14,5,27,9,1:28.411,88411.0
14,5,28,10,1:28.295,88295.0
14,5,29,7,1:28.286,88286.0
14,5,30,10,1:28.587,88587.0
14,5,31,4,1:28.262,88262.0
14,5,32,2,1:28.353,88353.0
14,5,33,2,1:28.641,88641.0
14,5,34,8,1:28.237,88237.0
14,5,35,7,1:28.571,88571.0
14,5,36,10,1:28.300,88300.0
14,5,37,3,1:28.361,88361.0
14,5,38,9,1:28.378,88378.0
14,5,39,7,1:28.398,88398.0
14,5,40,3,1:27.919,87919.0
14,5,41,3,1:28.059,88059.0
14,5,42,6,1:28.096,88096.0
14,5,43,3,1:28.074,88074.0
14,5,44,4,1:28.032,88032.0
14,5,45,6,1:28.266,88266.0
14,5,46,10,1:28.175,88175.0
14,5,47,1,1:28.087,88087.0
14,5,48,8,1:27.985,87985.0
14,5,49,2,1:28.023,88023.0
14,5,50,7,1:27.994,87994.0
14,5,51,8,1:28.089,88089.0
14,5,52,6,1:28.302,88302.0
14,5,53,8,1:28.066,88066.0
14,5,54,9,1:28.165,88165.0
14,5,55,10,1:27.992,87992.0
14,5,56,8,1:28.185,88185.0
14,5,57,5,1:27.940,87940.0
14,5,58,5,1:27.922,87922.0
14,5,59,1,1:27.985,87985.0
14,5,60,5,1:27.871,87871.0
14,5,61,1,1:27.836,87836.0
14,5,62,2,1:28.019,88019.0
14,5,63,6,1:27.669,87669.0
14,6,1,10,1:29.238,89238.0
14,6,2,5,1:29.014,89014.0
14,6,3,6,1:28.995,88995.0
14,6,4,8,1:29.350,89350.0
14,6,5,4,1:29.326,89326.0
14,6,6,9,1:29.158,89158.0
14,6,7,4,1:29.051,89051.0
14,6,8,1,1:29.070,89070.0
14,6,9,6,1:29.292,89292.0
14,6,10,2,1:29.009,89009.0
14,6,11,2,1:29.079,89079.0
14,6,12,10,1:29.040,
14,6,13,8,1:29.111,89111.0
14,6,14,2,1:29.140,89140.0
14,6,15,9,1:29.115,89115.0
14,6,16,10,1:29.011,89011.0
14,6,17,9,1:28.933,88933.0
14,6,18,7,1:29.047,89047.0
14,6,19,8,1:29.151,89151.0
14,6,20,2,1:28.838,88838.0
14,6,21,2,1:28.891,88891.0
14,6,22,4,1:28.756,88756.0
14,6,23,6,1:28.979,88979.0
14,6,24,10,1:28.549,88549.0
14,6,25,2,1:28.844,88844.0
14,6,26,3,1:28.840,88840.0
14,6,27,9,1:28.666,88666.0
14,6,28,1,1:28.676,88676.0
14,6,29,9,1:28.733,88733.0
14,6,30,5,1:28.698,88698.0
14,6,31,2,1:28.576,88576.0
14,6,32,2,1:28.730,88730.0
14,6,33,2,1:28.507,88507.0
14,6,34,8,1:28.672,88672.0
14,6,35,3,1:28.704,88704.0
14,6,36,7,1:28.716,88716.0
14,6,37,5,1:28.809,88809.0
14,6,38,5,1:28.785,
14,6,39,8,1:28.668,88668.0
14,6,40,1,1:28.453,88453.0
14,6,41,4,1:28.546,88546.0
14,6,42,9,1:28.336,88336.0
14,6,43,1,1:28.304,88304.0
14,6,44,7,1:28.282,88282.0
14,6,45,1,1:28.239,88239.0
14,6,46,5,1:28.171,88171.0
14,6,47,1,1:28.587,88587.0
14,6,48,2,1:28.569,88569.0
14,6,49,6,1:28.381,88381.0
14,6,50,2,1:28.145,88145.0
14,6,51,10,1:28.318,88318.0
14,6,52,4,1:28.496,88496.0
14,6,53,7,1:28.334,88334.0
14,6,54,5,1:28.178,88178.0
14,6,55,7,1:28.183,88183.0
14,6,56,2,1:28.473,88473.0
14,6,57,7,1:28.292,88292.0
14,6,58,2,1:28.447,88447.0
14,6,59,8,1:28.136,88136.0
14,6,60,8,1:28.061,88061.0
14,6,61,8,1:27.893,87893.0
14,6,62,2,1:27.903,87903.0
14,6,63,5,1:28.151,88151.0
14,7,1,6,1:29.021,89021.0
14,7,2,2,1:28.840,88840.0
14,7,3,9,1:28.903,88903.0
14,7,4,7,1:28.723,88723.0
14,7,5,6,1:28.676,88676.0
14,7,6,7,1:28.762,88762.0
14,7,7,6,1:28.714,88714.0
14,7,8,3,1:28.849,88849.0
14,7,9,3,1:28.722,88722.0
14,7,10,10,1:28.900,88900.0
14,7,11,7,1:28.652,88652.0
14,7,12,1,1:28.665,88665.0
14,7,13,8,1:28.615,
14,7,14,8,1:28.855,88855.0
14,7,15,7,1:28.664,88664.0
14,7,16,10,1:28.432,88432.0
14,7,17,3,1:28.847,88847.0
14,7,18,3,1:28.770,88770.0
14,7,19,3,1:28.612,88612.0
14,7,20,4,1:28.436,88436.0
14,7,21,4,1:28.191,88191.0
14,7,22,8,1:28.405,88405.0
14,7,23,3,1:28.487,88487.0
14,7,24,1,1:28.513,88513.0
14,7,25,3,1:28.407,88407.0
14,7,26,3,1:28.360,88360.0
14,7,27,8,1:28.359,88359.0
14,7,28,1,1:28.297,88297.0
14,7,29,3,1:28.507,88507.0
14,7,30,4,1:28.400,88400.0
14,7,31,5,1:28.409,88409.0
14,7,32,7,1:28.290,
14,7,33,9,1:28.244,88244.0
14,7,34,9,1:28.392,88392.0
14,7,35,3,1:28.188,88188.0
14,7,36,1,1:28.448,88448.0
14,7,37,6,1:28.286,88286.0
14,7,38,2,1:28.379,88379.0
14,7,39,5,1:28.232,88232.0
14,7,40,6,1:28.077,88077.0
14,7,41,7,1:28.058,88058.0
14,7,42,3,1:27.933,87933.0
14,7,43,7,1:28.082,88082.0
14,7,44,9,1:28.058,88058.0
14,7,45,10,1:27.988,87988.0
14,7,46,1,1:27.851,87851.0
14,7,47,1,1:27.706,87706.0
14,7,48,3,1:27.791,87791.0
14,7,49,10,1:28.012,88012.0
14,7,50,2,1:27.917,87917.0
14,7,51,10,1:27.822,87822.0
14,7,52,4,1:27.968,87968.0
14,7,53,7,1:28.122,88122.0
14,7,54,10,1:27.906,87906.0
14,7,55,3,1:27.753,87753.0
14,7,56,9,1:27.869,87869.0
14,7,57,6,1:27.859,87859.0
14,7,58,5,1:27.838,87838.0
14,7,59,9,1:28.070,88070.0
14,7,60,2,1:27.657,87657.0
14,7,61,7,1:27.707,87707.0
14,7,62,9,1:27.754,87754.0
14,7,63,2,1:27.591,87591.0
14,8,1,4,1:29.172,89172.0
14,8,2,1,1:29.295,89295.0
14,8,3,8,1:29.104,89104.0
14,8,4,2,1:29.312,89312.0
14,8,5,6,1:29.196,89196.0
14,8,6,10,1:29.244,89244.0
14,8,7,1,1:29.241,89241.0
14,8,8,9,1:29.231,89231.0
14,8,9,5,1:29.284,89284.0
14,8,10,2,1:29.116,89116.0
14,8,11,5,1:29.186,89186.0
14,8,12,3,1:29.051,89051.0
14,8,13,1,1:29.321,89321.0
14,8,14,2,1:29.126,89126.0
14,8,15,1,1:29.270,89270.0
14,8,16,10,1:29.110,89110.0
14,8,17,9,1:29.264,
14,8,18,3,1:29.176,89176.0
14,8,19,7,1:28.929,88929.0
14,8,20,9,1:28.789,88789.0
14,8,21,9,1:29.151,89151.0
14,8,22,2,1:29.087,89087.0
14,8,23,9,1:28.768,88768.0
14,8,24,3,1:28.774,88774.0
14,8,25,1,1:28.753,88753.0
14,8,26,7,1:29.019,89019.0
14,8,27,2,1:28.818,88818.0
14,8,28,5,1:28.916,88916.0
14,8,29,10,1:28.822,88822.0
14,8,30,9,1:28.676,88676.0
14,8,31,5,1:28.729,88729.0
14,8,32,6,1:28.715,88715.0
14,8,33,7,1:28.810,88810.0
14,8,34,7,1:28.749,88749.0
14,8,35,1,1:28.663,88663.0
14,8,36,7,1:28.841,88841.0
14,8,37,10,1:28.693,88693.0
14,8,38,2,1:28.648,88648.0
14,8,39,8,1:28.960,88960.0
14,8,40,4,1:28.480,88480.0
14,8,41,5,1:28.590,88590.0
14,8,42,4,1:28.415,88415.0
14,8,43,7,1:28.391,88391.0
14,8,44,10,1:28.609,88609.0
14,8,45,9,1:28.615,88615.0
14,8,46,8,1:28.314,88314.0
14,8,47,8,1:28.599,88599.0
14,8,48,9,1:28.444,88444.0
14,8,49,2,1:28.383,88383.0
14,8,50,2,1:28.438,88438.0
14,8,51,7,1:28.218,88218.0
14,8,52,2,1:28.195,88195.0
14,8,53,7,1:28.481,88481.0
14,8,54,6,1:28.182,88182.0
14,8,55,2,1:28.431,88431.0
14,8,56,4,1:28.601,88601.0
14,8,57,2,1:28.395,88395.0
14,8,58,2,1:28.507,88507.0
14,8,59,8,1:28.280,88280.0
14,8,60,10,1:27.950,87950.0
14,8,61,3,1:28.075,88075.0
14,8,62,10,1:28.093,88093.0
14,8,63,3,1:28.037,88037.0
14,9,1,5,1:29.422,89422.0
14,9,2,6,1:29.502,89502.0
14,9,3,7,1:29.088,89088.0
14,9,4,7,1:29.229,89229.0
14,9,5,4,1:29.386,89386.0
14,9,6,7,1:29.365,89365.0
14,9,7,2,1:29.271,89271.0
14,9,8,3,1:29.395,89395.0
14,9,9,4,1:29.309,89309.0
14,9,10,1,1:29.239,89239.0
14,9,11,10,1:29.273,89273.0
14,9,12,5,1:29.273,89273.0
14,9,13,1,1:29.343,89343.0
14,9,14,2,1:29.262,89262.0
14,9,15,4,1:29.198,89198.0
14,9,16,9,1:29.062,89062.0
14,9,17,6,1:29.242,89242.0
14,9,18,10,1:29.279,89279.0
14,9,19,6,1:29.426,89426.0
14,9,20,2,1:29.048,89048.0
14,9,21,5,1:29.073,
14,9,22,3,1:28.913,88913.0
14,9,23,7,1:29.068,89068.0
14,9,24,2,1:28.799,88799.0
14,9,25,8,1:28.850,88850.0
14,9,26,7,1:29.122,89122.0
14,9,27,7,1:29.097,89097.0
14,9,28,10,1:28.811,88811.0
14,9,29,2,1:28.988,88988.0
14,9,30,1,1:28.963,88963.0
14,9,31,5,1:28.817,
14,9,32,2,1:28.877,88877.0
14,9,33,10,1:28.775,88775.0
14,9,34,9,1:28.920,88920.0
14,9,35,3,1:28.868,570660.0
14,9,36,7,1:28.845,88845.0
14,9,37,9,1:28.796,88796.0
14,9,38,2,1:28.837,88837.0
14,9,39,6,1:29.000,89000.0
14,9,40,2,1:28.684,88684.0
14,9,41,8,1:28.464,88464.0
14,9,42,3,1:28.448,88448.0
14,9,43,7,1:28.418,88418.0
14,9,44,6,1:28.545,88545.0
14,9,45,5,1:28.486,88486.0
14,9,46,10,1:28.395,88395.0
14,9,47,9,1:28.442,88442.0
14,9,48,10,1:28.414,88414.0
14,9,49,3,1:28.490,88490.0
14,9,50,2,1:28.420,88420.0
14,9,51,2,1:28.555,88555.0
14,9,52,3,1:28.426,88426.0
14,9,53,9,1:28.307,88307.0
14,9,54,4,1:28.592,
14,9,55,8,1:28.437,88437.0
14,9,56,2,1:28.352,88352.0
14,9,57,9,1:28.227,88227.0
14,9,58,1,1:28.328,88328.0
14,9,59,5,1:28.296,88296.0
14,9,60,9,1:27.977,87977.0
14,9,61,9,1:28.109,88109.0
14,9,62,10,1:28.106,88106.0
14,9,63,3,1:28.263,88263.0
14,10,1,10,1:29.591,89591.0
14,10,2,9,1:29.620,89620.0
14,10,3,10,1:29.443,89443.0
14,10,4,5,1:29.793,89793.0
14,10,5,2,1:29.567,89567.0
14,10,6,7,1:29.757,89757.0
14,10,7,9,1:29.372,89372.0
14,10,8,2,1:29.705,89705.0
14,10,9,4,1:29.553,89553.0
14,10,10,4,1:29.593,89593.0
14,10,11,8,1:29.662,89662.0
14,10,12,9,1:29.622,89622.0
14,10,13,10,1:29.449,89449.0
14,10,14,2,1:29.571,89571.0
14,10,15,10,1:29.716,89716.0
14,10,16,2,1:29.352,89352.0
14,10,17,1,1:29.354,89354.0
14,10,18,5,1:29.417,89417.0
14,10,19,4,1:29.433,89433.0
14,10,20,4,1:29.385,89385.0
14,10,21,5,1:29.185,89185.0
14,10,22,10,1:29.216,89216.0
14,10,23,9,1:29.333,89333.0
14,10,24,4,1:29.080,89080.0
14,10,25,10,1:29.265,89265.0
14,10,26,9,1:29.243,89243.0
14,10,27,9,1:29.282,89282.0
14,10,28,10,1:29.077,89077.0
14,10,29,9,1:29.240,89240.0
14,10,30,4,1:29.032,89032.0
14,10,31,3,1:29.095,89095.0
14,10,32,8,1:29.171,89171.0
14,10,33,6,1:29.007,89007.0
14,10,34,3,1:28.969,88969.0
14,10,35,8,1:29.163,89163.0
14,10,36,8,1:29.133,89133.0
14,10,37,1,1:29.038,89038.0
14,10,38,9,1:29.126,89126.0
14,10,39,2,1:29.065,89065.0
14,10,40,10,1:29.153,89153.0
14,10,41,4,1:28.806,88806.0
14,10,42,6,1:28.769,88769.0
14,10,43,7,1:28.952,88952.0
14,10,44,10,1:28.911,88911.0
14,10,45,5,1:28.636,
14,10,46,8,1:28.662,
14,10,47,7,1:28.781,88781.0
14,10,48,10,1:28.867,88867.0
14,10,49,4,1:28.892,88892.0
14,10,50,3,1:28.813,88813.0
14,10,51,5,1:28.509,88509.0
14,10,52,10,1:28.604,88604.0
14,10,53,9,1:28.743,88743.0
14,10,54,5,1:28.866,88866.0
14,10,55,10,1:28.708,88708.0
14,10,56,4,1:28.647,88647.0
14,10,57,7,1:28.816,88816.0
14,10,58,3,1:28.638,88638.0
14,10,59,10,1:28.607,88607.0
14,10,60,9,1:28.701,88701.0
14,10,61,8,1:28.317,88317.0
14,10,62,6,1:28.460,88460.0
14,10,63,5,1:28.397,88397.0
15,1,1,5,1:22.846,82846.0
15,1,2,9,1:22.700,82700.0
15,1,3,1,1:22.786,82786.0
15,1,4,5,1:22.619,82619.0
15,1,5,3,1:22.563,82563.0
15,1,6,8,1:22.690,82690.0
15,1,7,4,1:22.786,82786.0
15,1,8,4,1:22.856,82856.0
15,1,9,5,1:22.412,82412.0
15,1,10,10,1:22.507,82507.0
15,1,11,7,1:22.718,82718.0
15,1,12,2,1:22.551,82551.0
15,1,13,5,1:22.600,82600.0
15,1,14,8,1:22.664,82664.0
15,1,15,6,1:22.459,82459.0
15,1,16,1,1:22.602,82602.0
15,1,17,8,1:22.591,82591.0
15,1,18,6,1:22.491,82491.0
15,1,19,3,1:22.692,82692.0
15,1,20,9,1:22.241,82241.0
15,1,21,10,1:22.116,82116.0
15,1,22,3,1:22.141,82141.0
15,1,23,6,1:22.277,82277.0
15,1,24,3,1:22.153,82153.0
15,1,25,2,1:22.260,82260.0
15,1,26,2,1:22.548,82548.0
15,1,27,4,1:22.293,82293.0
15,1,28,8,1:22.287,82287.0
15,1,29,4,1:22.269,82269.0
15,1,30,9,1:22.342,82342.0
15,1,31,1,1:22.408,82408.0
15,1,32,6,1:21.972,81972.0
15,1,33,3,1:22.403,82403.0
15,1,34,4,1:22.327,82327.0
15,1,35,2,1:22.358,82358.0
15,1,36,1,1:21.972,81972.0
15,1,37,1,1:22.321,82321.0
15,1,38,6,1:22.107,82107.0
15,1,39,1,1:22.201,82201.0
15,1,40,1,1:21.667,81667.0
15,1,41,8,1:21.835,81835.0
15,1,42,10,1:22.054,82054.0
15,1,43,10,1:21.834,81834.0
15,1,44,9,1:22.078,82078.0
15,1,45,7,1:21.790,81790.0
15,1,46,2,1:21.864,81864.0
15,1,47,7,1:21.830,81830.0
15,1,48,10,1:21.826,81826.0
15,1,49,3,1:21.730,81730.0
15,1,50,7,1:21.582,81582.0
15,1,51,6,1:21.603,81603.0
15,1,52,7,1:21.715,81715.0
15,1,53,8,1:21.632,81632.0
15,1,54,9,1:21.605,81605.0
15,1,55,5,1:21.861,
15,1,56,1,1:21.775,81775.0
15,1,57,10,1:21.636,81636.0
15,1,58,4,1:21.707,81707.0
15,1,59,5,1:21.772,81772.0
15,1,60,1,1:21.628,81628.0
15,2,1,9,1:23.507,83507.0
15,2,2,6,1:23.285,83285.0
15,2,3,9,1:23.533,83533.0
15,2,4,2,1:23.396,83396.0
15,2,5,9,1:23.366,83366.0
15,2,6,8,1:23.234,83234.0
15,2,7,2,1:23.345,83345.0
15,2,8,3,1:23.079,83079.0
15,2,9,6,1:23.305,83305.0
15,2,10,3,1:23.315,83315.0
15,2,11,7,1:23.443,83443.0
15,2,12,2,1:23.306,83306.0
15,2,13,4,1:23.386,83386.0
15,2,14,10,1:23.509,83509.0
15,2,15,10,1:23.257,83257.0
15,2,16,9,1:23.276,83276.0
15,2,17,6,1:23.218,83218.0
15,2,18,3,1:23.468,83468.0
15,2,19,5,1:23.338,83338.0
15,2,20,4,1:22.937,82937.0
15,2,21,6,1:22.921,82921.0
15,2,22,6,1:22.870,82870.0
15,2,23,8,1:22.939,82939.0
15,2,24,6,1:22.797,82797.0
15,2,25,8,1:23.043,83043.0
15,2,26,3,1:23.094,83094.0
15,2,27,2,1:22.892,82892.0
15,2,28,7,1:22.972,82972.0
15,2,29,9,1:22.895,82895.0
15,2,30,3,1:22.851,82851.0
15,2,31,3,1:22.879,82879.0
15,2,32,8,1:22.803,82803.0
15,2,33,4,1:22.892,82892.0
15,2,34,2,1:22.993,82993.0
15,2,35,4,1:22.791,82791.0
15,2,36,1,1:22.732,82732.0
15,2,37,6,1:22.745,82745.0
15,2,38,3,1:22.784,82784.0
15,2,39,1,1:22.838,82838.0
15,2,40,4,1:22.425,82425.0
15,2,41,10,1:22.657,82657.0
15,2,42,10,1:22.428,82428.0
15,2,43,7,1:22.567,82567.0
15,2,44,8,1:22.501,82501.0
15,2,45,10,1:22.509,82509.0
15,2,46,9,1:22.569,82569.0
15,2,47,3,1:22.455,82455.0
15,2,48,1,1:22.245,82245.0
15,2,49,10,1:22.435,82435.0
15,2,50,2,1:22.565,82565.0
15,2,51,1,1:22.422,82422.0
15,2,52,7,1:22.579,82579.0
15,2,53,7,1:22.467,82467.0
15,2,54,10,1:22.423,82423.0
15,2,55,3,1:22.346,82346.0
15,2,56,9,1:22.385,82385.0
15,2,57,9,1:22.503,82503.0
15,2,58,10,1:22.338,82338.0
15,2,59,9,1:22.338,82338.0
15,2,60,9,1:22.159,82159.0
15,3,1,8,1:23.467,83467.0
15,3,2,9,1:23.654,83654.0
15,3,3,5,1:23.170,83170.0
15,3,4,8,1:23.436,83436.0
15,3,5,4,1:23.502,83502.0
15,3,6,2,1:23.368,83368.0
15,3,7,10,1:23.538,83538.0
15,3,8,3,1:23.404,83404.0
15,3,9,9,1:23.344,83344.0
15,3,10,2,1:23.518,83518.0
15,3,11,5,1:23.306,83306.0
15,3,12,7,1:23.331,83331.0
15,3,13,2,1:23.232,83232.0
15,3,14,7,1:23.488,83488.0
15,3,15,2,1:23.398,83398.0
15,3,16,4,1:23.154,83154.0
15,3,17,5,1:23.376,83376.0
15,3,18,4,1:23.326,83326.0
15,3,19,6,1:23.277,83277.0
15,3,20,10,1:23.007,83007.0
15,3,21,3,1:23.014,83014.0
15,3,22,2,1:23.324,
15,3,23,7,1:22.938,82938.0
15,3,24,7,1:23.290,83290.0
15,3,25,4,1:23.041,
15,3,26,6,1:23.138,83138.0
15,3,27,10,1:22.993,82993.0
15,3,28,10,1:22.945,82945.0
15,3,29,2,1:23.050,83050.0
15,3,30,5,1:22.989,82989.0
15,3,31,9,1:23.118,83118.0
15,3,32,3,1:23.018,83018.0
15,3,33,8,1:22.992,82992.0
15,3,34,9,1:23.186,83186.0
15,3,35,4,1:22.896,82896.0
15,3,36,1,1:22.721,82721.0
15,3,37,7,1:22.886,82886.0
15,3,38,10,1:22.921,82921.0
15,3,39,1,1:22.968,82968.0
15,3,40,6,1:22.610,570660.0
15,3,41,5,1:22.743,82743.0
15,3,42,4,1:22.826,82826.0
15,3,43,7,1:22.683,82683.0
15,3,44,4,1:22.417,82417.0
15,3,45,2,1:22.567,82567.0
15,3,46,6,1:22.766,82766.0
15,3,47,4,1:22.524,82524.0
15,3,48,5,1:22.618,82618.0
15,3,49,6,1:22.512,82512.0
15,3,50,8,1:22.836,82836.0
15,3,51,7,1:22.604,82604.0
15,3,52,6,1:22.534,82534.0
15,3,53,4,1:22.722,82722.0
15,3,54,6,1:22.766,82766.0
15,3,55,9,1:22.690,82690.0
15,3,56,9,1:22.616,82616.0
15,3,57,5,1:22.531,82531.0
15,3,58,5,1:22.511,82511.0
15,3,59,9,1:22.640,82640.0
15,3,60,10,1:22.466,82466.0
15,4,1,10,1:23.129,83129.0
15,4,2,9,1:23.015,570660.0
15,4,3,3,1:22.984,82984.0
15,4,4,10,1:23.001,83001.0
15,4,5,2,1:22.907,82907.0
15,4,6,7,1:23.124,83124.0
15,4,7,9,1:22.869,82869.0
15,4,8,6,1:22.916,82916.0
15,4,9,10,1:23.043,83043.0
15,4,10,1,1:23.081,83081.0
15,4,11,3,1:22.865,82865.0
15,4,12,2,1:22.858,82858.0
15,4,13,3,1:22.911,82911.0
15,4,14,9,1:22.865,82865.0
15,4,15,2,1:22.820,82820.0
15,4,16,5,1:22.886,82886.0
15,4,17,10,1:22.718,82718.0
15,4,18,10,1:22.933,82933.0
15,4,19,6,1:22.861,82861.0
15,4,20,4,1:22.572,
15,4,21,8,1:22.509,82509.0
15,4,22,5,1:22.617,82617.0
15,4,23,1,1:22.387,82387.0
15,4,24,2,1:22.585,82585.0
15,4,25,8,1:22.594,82594.0
15,4,26,9,1:22.721,82721.0
15,4,27,4,1:22.591,82591.0
15,4,28,7,1:22.694,82694.0
15,4,29,3,1:22.517,82517.0
15,4,30,4,1:22.324,82324.0
15,4,31,5,1:22.422,82422.0
15,4,32,4,1:22.705,82705.0
15,4,33,7,1:22.414,82414.0
15,4,34,9,1:22.561,82561.0
15,4,35,9,1:22.700,82700.0
15,4,36,10,1:22.446,82446.0
