LapNumber,LapTime,Stint,TyreLife,Sector1Time,Sector2Time,Sector3Time,SpeedFL,SpeedST,AirTemp,TrackTemp,Humidity,WindSpeed,Driver_ALO,Driver_GAS,Driver_HAM,Driver_LEC,Driver_NOR,Driver_PER,Driver_PIA,Driver_RUS,Driver_SAI,Driver_VER,Team_ALPINE,Team_ASTON MARTIN,Team_FERRARI,Team_MCLAREN,Team_MERCEDES,Team_RED BULL,Compound_HARD,Compound_MEDIUM,Compound_SOFT,FreshTyre_FALSE,FreshTyre_TRUE,TrackStatus_1,Rainfall_FALSE,IsPersonalBest_FALSE,IsPersonalBest_TRUE
-0.7559289460184544,1.3922745513476114,-1.083073888747854,0.6549955327685076,1.3917703606411966,1.4590754316309023,1.265356884005805,0.175886902975483,0.7833904812929802,0.6458564480702934,0.040341714426446525,1.5440242677793088,0.22875040900281915,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False
-0.6929348671835832,1.4224880894617074,-1.083073888747854,0.8007267394928924,1.3478457781914017,1.2480702592912511,1.7302941079855403,0.5700862714581443,-0.8449987891570222,-0.34479985673872393,-1.5095513582071691,-0.14135560377227252,1.5001697700198668,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False
-0.629940788348712,2.2197897896947567,-1.083073888747854,0.9464579462172773,2.2318279999936066,2.2115278386534705,2.154034362751873,-0.4726346387218084,-0.09111486765239094,-0.34479985673872393,1.2231548488047324,-0.2702375939497461,0.9222518786484815,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False
-0.5669467095138409,-0.7562437145435804,0.24659271574169903,-1.5309725680972643,-0.8044587618487752,-0.6191264544314224,-0.8415738271934883,-0.3200413347930361,-1.116397000898694,-0.2740386921095073,-0.40831154344118,0.3246023607155179,0.05537504159140339,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,True,False
-0.5039526306789696,-0.3450038902128372,0.24659271574169903,-1.3852413613728796,-0.17304288913291463,-0.32849668875603744,-0.506112792170125,-0.16744803086426374,-0.040855939552082186,-0.6986056798848019,0.8560749105494027,-1.0930995312366951,-0.8115017954656746,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.44095855184409843,-0.03111879980530023,0.24659271574169903,-1.2395101546484948,0.01912715908495936,0.017870292254335892,-0.11768422530098828,-0.4726346387218084,0.009402988548226562,-1.2646949969185273,0.20348835365103718,1.246604290446677,-0.2335839040942893,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.3779644730092272,-0.3416468304223901,0.24659271574169903,-1.09377894792411,-0.28834491806364293,-0.2926656217549614,-0.4178335724271346,1.4474977690485977,0.8135458381531665,0.009005966407354064,-1.4279780385948753,1.4547982745795187,-0.2335839040942893,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.314970394174356,-0.037832919386218404,0.24659271574169903,-0.9480477411997252,-0.19500518035782174,-0.11351028674960954,0.282514904200561,-1.070291745776171,-1.0460345015582573,-2.0430678078398974,0.8152882507432543,1.4647122738239406,-1.1582525302885056,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True
-0.2519763153394848,-0.20568590890895808,0.24659271574169903,-0.8023165344753403,-0.024797423364835394,-0.02990446374709881,-0.6179331371779198,-1.3627622449729888,-1.699400566862271,-1.5477396554353886,-0.2859515640227348,-0.5874855697712206,-1.620586843385614,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.1889822365046136,0.004130327994478443,0.24659271574169903,-0.6565853277509556,0.2277689257215088,-0.0856416790820871,-0.0764872560875858,0.7353956840476507,-0.6339112911357289,-0.34479985673872393,0.040341714426446525,-0.7758515554152207,0.9222518786484815,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.1259881576697424,0.2760521710213186,0.24659271574169903,-0.5108541210265708,0.39797668271447567,0.44386186660044313,-0.08237253740379213,-0.5107829647040033,1.5975851165179784,-0.7693668445140185,-1.7950579768502049,1.3259162844020451,-0.5803346389171203,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
-0.0629940788348712,0.2542312823833763,0.24659271574169903,-0.36512291430218596,0.2442406441401843,0.3204437469300796,0.1942356844575707,0.2776157722613264,-1.8903844936434475,-0.06175519822186254,-1.387191378788727,0.056924381116148816,0.11316683072854197,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.0,0.09644947223197811,0.24659271574169903,-0.2193917075778012,0.4199389739393828,0.18508193825935734,-0.35309547794894863,-1.299181701669333,-0.030804153932023865,0.7166176126995101,1.304728168417029,-0.7361955584375366,1.2112108243341742,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.0629940788348712,0.361657195677924,0.24659271574169903,-0.07366050085341637,0.6999581870568463,0.3721997325982911,0.005906682339198224,-1.7060971788127282,-0.6238595055156648,1.1411846004748047,0.285061673263334,0.4237423531597286,-0.5803346389171203,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True
0.1259881576697424,0.5446169542577116,0.24659271574169903,0.07207070587096844,0.34856152745844926,0.47969293360151916,0.8651577545042766,0.06144192502889835,1.0547886930346462,0.9996622712163714,0.8152882507432543,-0.3693775863939568,-0.4647510606428434,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.1889822365046136,0.5160819460388512,0.24659271574169903,0.21780191259535323,0.34307095465223714,0.49561785226868293,0.7474521281802754,1.193175595833975,-0.9656202165977678,-0.6278445152555853,1.386301488029323,0.4534843508929915,-1.505003265111337,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.2519763153394848,1.2412068607771314,0.24659271574169903,0.36353311931973803,1.2929400501291437,1.3834320679619734,0.9534369742472459,-0.05300305291767908,-0.8349470035369638,-0.2740386921095073,-0.12280492479814413,1.1672922964913086,-1.6783786325227528,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.314970394174356,0.5429384243625,0.24659271574169903,0.5092643260441229,0.760354487925336,0.5075615412690416,0.3649088426273451,-0.6506601599720415,-1.7094523524823348,1.4949904236208826,0.5297816321002214,1.2366902912022564,-0.060208536682873535,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.3779644730092272,1.004534145550046,0.24659271574169903,0.6549955327685076,0.7658450607315482,0.9773466419497785,1.2888980092706093,0.7099634667261898,0.3913708421105685,-2.1845901370983305,0.4074216526817762,-0.02238761283921944,0.9222518786484815,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.44095855184409843,0.9978200259691516,0.24659271574169903,0.8007267394928924,0.8591847984373694,0.9216094266147902,1.2477010400572068,0.8244084446727672,-0.17152915261288607,0.4335729541826487,-0.12280492479814413,-0.6172275675044835,-0.6381264280542589,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.5039526306789696,1.022997974397565,0.24659271574169903,0.9464579462172773,1.0897888562988258,0.9375343452819256,1.0593720379388345,-0.05300305291767908,-0.30220236567368997,0.5043341188118627,-1.387191378788727,-1.202153522925327,0.6332929329627888,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False
0.5669467095138409,-0.0831532265573624,1.5762593202312518,-1.5309725680972643,-0.47502439347528524,0.17313824925899868,-0.00586388029321443,-0.37090576943595777,-0.3926684362542434,0.4335729541826487,0.978434889967845,0.7707323267144659,0.22875040900281915,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,False
0.629940788348712,0.16526919793629993,1.5762593202312518,-1.3852413613728796,0.0136365862787277,0.12536349325756396,0.411991093156933,-0.23102857416791947,0.3511636996303238,0.15052829566578477,-1.1832580797579877,-0.03230161208364065,1.0378354569227586,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
0.6929348671835832,0.7594687808468308,1.5762593202312518,-1.2395101546484948,1.1611663027797399,0.8897595892804909,0.13538287129557014,1.549226638334441,0.8336494093932889,0.9996622712163714,0.8560749105494027,-1.1823255244364845,0.17095861986568056,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
0.7559289460184544,0.3113012988210973,1.5762593202312518,-1.09377894792411,0.4199389739393828,0.6230172016058233,-0.25304569557356654,0.8116923360120404,0.48183691269112766,0.22128946029500135,1.386301488029323,0.7806463259588864,0.8644600895113431,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
0.8189230248533256,0.2777307009165541,1.5762593202312518,-0.9480477411997252,0.2662029353650719,0.3522935842643788,0.2001209657737561,0.43020907619010595,0.08981727350871599,-0.4863221859971546,-0.00044494537970186677,-1.7573374806129063,-0.002416747545734945,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
0.8819171036881969,0.6386146283904707,1.5762593202312518,-0.8023165344753403,0.8152602159875746,0.6827356466076167,0.3943352492083349,1.3966333344056687,-0.12127022451257732,1.2119457651040186,1.7941680860908011,0.38408635618204373,1.3267944026084513,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
0.944911182523068,0.25087422259290526,1.5762593202312518,-0.6565853277509556,-0.00283513213994777,0.40404956993259034,0.3178265920977572,0.010577490385976655,1.225669048575695,-1.0524115030308798,-1.4687646984010236,1.4547982745795187,-1.0426689520142287,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.0079052613579391,0.7913608488561623,1.5762593202312518,-0.5108541210265708,0.9305622449183029,0.8977220486140728,0.48261446895132526,-0.05300305291767908,-0.2820987944335676,-1.1939338322893107,0.5297816321002214,1.0780663032915185,-0.6381264280542589,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.0708993401928104,0.5093678264579569,1.5762593202312518,-0.36512291430218596,0.4473918379705021,0.7344916322758281,0.2530884976195503,-0.7142407032756973,-0.2519434375733812,0.5043341188118627,-0.7753914816965096,1.1573782972468867,0.6332929329627888,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.1338934190276817,0.9373929497409597,1.5762593202312518,-0.2193917075778012,1.128222865942389,1.1326145989544412,0.44141749973792277,0.4810735108330277,0.34111191401025975,1.2827069297332354,0.040341714426446525,0.25520436600457014,-1.2160443194256443,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.1968874978625528,0.6856134654568263,1.5762593202312518,-0.07366050085341637,0.8097696431813429,0.591167364271524,0.7003698776506876,-0.21831246550718544,0.08981727350871599,-0.8401280091432326,-1.2648313993702844,0.6418503365369916,-0.060208536682873535,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.259881576697424,0.9038223518364166,1.5762593202312518,0.07207070587096844,0.7987884975688991,0.9454968046155076,0.9475516929310606,-0.05300305291767908,0.5924065545118035,1.6365127528793133,-0.897751461114952,1.1672922964913086,-1.2160443194256443,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.3228756555322951,1.4409519183092026,1.5762593202312518,0.21780191259535323,1.1996003124233225,1.2918637856258808,1.889196703522923,1.1550272698517798,-0.07101129641226858,0.22128946029500135,-0.6938181620842129,0.4435703516485703,0.05537504159140339,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.3858697343671664,1.0062126754452816,1.5762593202312518,0.36353311931973803,1.1831285940046472,0.9574404936158661,0.8769283171366683,0.25218355493986555,0.4617333414510053,-0.41556102136794054,-1.5095513582071691,-0.22066759772764077,1.5579615591570057,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.4488638132020377,1.1237097681112185,1.5762593202312518,0.5092643260441229,1.0184114098178925,1.2281641109573107,1.0652573192550407,1.60009107297737,-0.12127022451257732,0.4335729541826487,-0.7346048218903612,-1.42026150630259,-1.8517539999341683,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.5118578920369088,1.2714203988912274,1.5762593202312518,0.6549955327685076,1.2984306229353755,1.4113006756294675,1.0122897874092465,-0.1928802481857246,0.4315779845908189,0.07976713103657067,-0.612244842471919,-1.6284554904354327,0.4021257764142347,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.57485197087178,0.9860703167025509,1.5762593202312518,0.8007267394928924,1.0678265650739187,0.8260599146119207,1.1241101324170204,0.6209507061010732,-0.5635487917952977,2.627169057688331,1.182368188998584,0.9690123116028873,-0.522542849779982,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.6378460497066512,1.1455306567491608,1.5762593202312518,0.9464579462172773,1.1886191668108788,1.2759388669587453,0.88869887976906,0.23946744627913874,-0.37256486501412106,-0.41556102136794054,0.0811283742325949,0.5724523418260445,-0.8692935846028131,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
1.7008401285415224,1.1337809474825837,1.5762593202312518,1.092189152941662,1.2215626036482297,1.068914924285871,1.118224851100835,1.9942904414600313,-0.43287557873449384,-0.20327752748029324,-0.5306715228596223,1.4944542715572036,1.153419035197036,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False
-1.7008401285415224,-0.6941381084201768,-1.083073888747854,-1.5309725680972643,-0.4310998110254905,-0.6469950620989449,-0.982820578782252,-1.56621998354469,0.08981727350871599,0.6458564480702934,-0.8161781415026581,1.633250260979099,-1.4472114759741983,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False
-1.6378460497066512,-0.7797431330767582,-1.083073888747854,-1.3852413613728796,-0.5848358495997819,-0.8341128564378786,-0.8415738271934883,1.854413246191993,0.06971370226859364,0.6458564480702934,-0.8161781415026581,1.633250260979099,0.748876511237066,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.57485197087178,-0.08986734613828058,-1.083073888747854,-1.2395101546484948,0.0026554406662838885,0.08156996692293435,-0.40606300979474286,0.16317079431474898,-0.8248952179168998,0.5043341188118627,0.488994972294073,0.840130321425413,0.748876511237066,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.5118578920369088,0.3415148369351933,-1.083073888747854,-1.09377894792411,0.11795746959701219,0.3841434215986497,0.5355820007971195,-1.8078260480985788,0.6627690538522403,1.9903185760253914,-0.44909820324732835,-1.7077674843908008,-1.620586843385614,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.4488638132020377,-0.20232884911851093,-1.083073888747854,-0.9480477411997252,-0.28834491806364293,-0.232947176753168,-0.023519724241812503,-1.4136266796159105,0.4516815558309413,0.07976713103657067,0.8560749105494027,0.7509043282256235,-1.0426689520142287,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.3858697343671664,0.19044714636471327,-1.083073888747854,-0.8023165344753403,0.408957828326939,0.4199744885997258,-0.35898075926515494,0.7353956840476507,0.009402988548226562,-1.8307843139522526,1.182368188998584,0.8103883236921501,-0.6381264280542589,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.3228756555322951,-0.04286850907190107,-1.083073888747854,-0.6565853277509556,0.0520705959223103,-0.14934135375068558,0.052988932868786115,0.15045468565401493,0.24059405780964224,0.3628117895534321,0.16270169384488878,1.2862602874243616,-0.002416747545734945,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.259881576697424,0.28612335039268394,-1.083073888747854,-0.5108541210265708,0.11246689679078052,0.44386186660044313,0.2589737789357566,-1.1974528323834823,1.1251511923750774,1.070423435845588,0.7745015909371059,0.840130321425413,-1.7939622107970297,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.1968874978625528,-0.01936909053872324,-1.083073888747854,-0.36512291430218596,0.11246689679078052,0.1094385745904285,-0.3177837900517525,0.2140352289576707,-0.3223059369138123,-2.113828972469114,1.0600082095801417,-0.7163675599486942,0.4021257764142347,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.1338934190276817,0.47244016876294265,-1.083073888747854,-0.2193917075778012,0.6779958958319586,0.43988063693366636,0.31194131078155085,0.3030479895827945,0.511992269551314,-1.4769784908061745,-0.48988486305347384,1.2267762919578344,0.5755011438256504,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.0708993401928104,0.5362243047815818,-1.083073888747854,-0.07366050085341637,0.4693541291954092,0.5035803116022365,0.6650581897534914,0.3920607502079111,1.18546190609545,1.5657515882500967,2.773047921438351,-1.0633575335034315,0.748876511237066,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-1.0079052613579391,1.382203371976246,-1.083073888747854,0.07207070587096844,1.4851100983470178,1.2998262449594626,1.365406666381187,0.9642856399408127,0.049610131028471276,-2.750679454132053,0.488994972294073,-1.241809519903011,-0.8692935846028131,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.944911182523068,1.439273388413967,-1.083073888747854,0.21780191259535323,1.4356949430909913,1.4511129722973204,1.3889477916459914,2.083303202085155,-1.6792969956221486,0.29205062492421546,0.36663499287562784,-0.042215611328061856,0.9222518786484815,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.8819171036881969,1.0783894609400744,-1.083073888747854,0.36353311931973803,0.9305622449183029,1.076877383619453,1.2182746334762171,-0.40905409541815263,0.7733386956729161,-0.7693668445140185,-0.3267382238288832,0.3543443584487808,-0.9848771628770902,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.8189230248533256,1.0599256320925554,-1.083073888747854,0.5092643260441229,1.0074302642054487,0.9335531156151489,1.2947832905867949,0.9897178572622736,-0.8751541460172085,0.8581399419579407,-0.00044494537970186677,1.0086683085805714,-1.7939622107970297,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.7559289460184544,1.7447658293453743,-1.083073888747854,0.6549955327685076,1.6662990009524479,1.7457239676395104,1.7832616398313343,-0.04028694425695227,1.316135119156254,1.9195574113961746,0.6521416115186637,-0.4883455773270099,1.3267944026084513,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.6929348671835832,1.7397302396596916,-1.083073888747854,0.8007267394928924,1.9243559228450238,1.5347187952998311,1.7950322024637262,1.0151500745837345,0.7632869100528578,0.5043341188118627,-0.3267382238288832,0.08666637884941174,-0.6959182171913975,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.629940788348712,1.9344397075060802,-1.083073888747854,0.9464579462172773,2.176922271931368,1.9845977476466556,1.5478503871833742,-0.8541178985437429,-0.040855939552082186,1.6365127528793133,-1.0608981003395455,-0.6866255622154313,-0.4647510606428434,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,True,False
-0.5669467095138409,-0.04790409875758374,0.24659271574169903,-1.5309725680972643,-0.2663826268387358,-0.09758536808244578,0.28840018551674645,-0.7015245946149705,-1.317432713299929,-1.7600231493230358,0.040341714426446525,-1.5491434964800643,-0.7537100063285361,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False
-0.5039526306789696,0.019237097051526444,0.24659271574169903,-1.3852413613728796,0.03559887750363483,-0.09360413841566899,0.2001209657737561,-0.44720242140034755,-0.6439630767557872,1.424229258991666,0.36663499287562784,-1.1922395236809058,0.11316683072854197,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.44095855184409843,0.18541155667903061,0.24659271574169903,-1.2395101546484948,-0.2279486171951727,0.2049880865932979,0.6238612205401098,0.34119631556498214,-0.9455166453576397,0.9996622712163714,-0.16359158460429252,-1.7375094821240644,1.095627246059897,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.3779644730092272,0.3213724781924626,0.24659271574169903,-1.09377894792411,0.6944676142506342,0.451824325934025,-0.25893097688977285,-0.8159695725615479,-1.6893487812422125,-1.8307843139522526,0.488994972294073,1.2862602874243616,-0.4647510606428434,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.314970394174356,0.20891097521223229,0.24659271574169903,-0.9480477411997252,0.20031606169038954,0.3960871105990084,-0.03529028687420425,-0.5870796166683858,-1.10634521527863,0.3628117895534321,2.1204613645399855,1.4052282783574135,0.05537504159140339,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.2519763153394848,0.4405481007536111,0.24659271574169903,-0.8023165344753403,0.42542954674561445,0.4995990819354597,0.3884499678921286,-0.8159695725615479,-0.20168450947307248,-1.7600231493230358,-2.080564595493241,-1.7672514798573273,-0.8692935846028131,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.1889822365046136,0.7309337726279703,0.24659271574169903,-0.6565853277509556,0.6889770414444025,0.6867168762743935,0.8475019105556785,0.5955184887796051,0.1601797728491528,-1.0524115030308798,-1.1424714199518393,1.6233362617346772,-1.1582525302885056,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.1259881576697424,0.6805778757711437,0.24659271574169903,-0.5108541210265708,0.7219204782817534,0.9136469672812083,0.2942854668329528,0.2648996636005996,0.3109565571500791,2.0610797406546055,-1.3464047189825785,1.5043682708016242,-1.5627950542484756,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
-0.0629940788348712,0.12162742066039145,0.24659271574169903,-0.36512291430218596,0.07403288714721742,0.12536349325756396,0.2001209657737561,0.36662853288645025,0.05966191664853531,-0.34479985673872393,-2.080564595493241,-1.4400895047914324,-0.8115017954656746,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.0,0.4036204430586208,0.24659271574169903,-0.2193917075778012,0.5517127212887866,0.2647065315950913,0.46495862500272717,-0.1928802481857246,-1.0460345015582573,0.4335729541826487,-0.12280492479814413,0.0370963826273064,-0.060208536682873535,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.0629940788348712,1.155601836120526,0.24659271574169903,-0.07366050085341637,1.122732293136177,1.20825796262337,1.0887984445198242,-0.014854726935484194,-1.096293429658566,0.9996622712163714,-0.612244842471919,-0.3495495879051151,1.2112108243341742,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.1259881576697424,0.6503643376570477,0.24659271574169903,0.07207070587096844,0.28816522658997906,0.6946793356079753,0.971092818195844,-0.21831246550718544,-1.116397000898694,-0.34479985673872393,1.9165280655092463,0.027182383382885894,-0.8692935846028131,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.1889822365046136,0.8668946941414023,0.24659271574169903,0.21780191259535323,0.8042790703751308,0.8817971299469091,0.9063547237176581,-1.3246139189907937,0.290852985909951,0.009005966407354064,-0.041231605185850256,1.1474642980024663,1.153419035197036,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.2519763153394848,1.2378498009866843,0.24659271574169903,0.36353311931973803,1.2709777589042561,1.2042767329565933,1.2300451961086087,-0.5107829647040033,0.6225619113719899,1.2827069297332354,-0.16359158460429252,-1.1624975259476422,-0.8115017954656746,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.314970394174356,1.1119600588446175,0.24659271574169903,0.5092643260441229,0.8591847984373694,1.1127084506205007,1.365406666381187,1.1804594871732408,-0.48313450683480264,-0.34479985673872393,-0.2451649042165893,-0.8948195463482738,-1.1582525302885056,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.3779644730092272,-0.04286850907190107,0.24659271574169903,0.6549955327685076,1.3149023413540508,1.3038074746262396,0.7062551589668938,-0.21831246550718544,-1.4078987838804824,-1.406217326176958,-0.2859515640227348,0.27503236449341256,1.5001697700198668,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.44095855184409843,1.375489252395328,0.24659271574169903,0.8007267394928924,1.2984306229353755,1.3476010009608974,1.4713417300727756,1.4093494430664029,0.9643226224540928,0.15052829566578477,0.24427501345718558,0.4534843508929915,1.4423779808827286,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.5039526306789696,1.04985445272119,0.24659271574169903,0.9464579462172773,1.128222865942389,0.8618909816129968,1.2300451961086087,1.116878943869585,2.522349393563664,0.6458564480702934,0.285061673263334,0.1858063712936224,0.5177093546885116,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False
0.5669467095138409,0.39858485337293814,1.5762593202312518,-1.5309725680972643,0.408957828326939,0.3562748139311556,0.46495862500272717,-0.7015245946149705,-1.6792969956221486,-0.4863221859971546,0.1219150340387433,-1.0237015365257474,1.3267944026084513,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,True,False
0.629940788348712,0.24919569269769362,1.5762593202312518,-1.3852413613728796,0.2058066344966017,0.4239557182665309,0.06475949550117786,-0.7905373552400871,1.7483619008189046,-1.4769784908061745,-2.080564595493241,-0.3594635871495363,1.269002613471313,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False
0.6929348671835832,0.18876861646950163,1.5762593202312518,-1.2395101546484948,0.15090090643436313,0.17711947892577548,0.264859060251963,1.7145360509239476,0.9341672655939064,-0.5570833506263713,1.7941680860908011,0.6815063335146757,-0.3491674823685662,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True
0.7559289460184544,0.5664378428956778,1.5762593202312518,-1.09377894792411,0.5187692844514357,0.5593175269372531,0.6356317831725016,-0.9176984418473986,-0.5233416493150473,1.4949904236208826,-0.6530315022780674,-0.8551635493705897,-1.4472114759741983,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False
