Driver,LapNumber,Stint,Compound,Team,driver_sai,field_median_lag1,field_pace_trend,form_vs_baseline,gap_expanding,gap_roll3_mean,race_progress,team_aston_martin,tracktemp_dev_x_tyrelife,tyre_life,tyrelife_x_medium,target_laptime,target_pit_next_lap,target_laptime_fuel_corrected
NOR,41,3,HARD,MCLAREN,0.0,91.173,0.06999999999999318,0.029349999999992354,0.13264999999999957,0.12733333333332553,0.7454545454545455,0.0,14.494545454545467,5.0,0.0,91.377,0,91.51913148233596
NOR,42,3,HARD,MCLAREN,0.0,91.2875,0.1144999999999925,-0.04209756097560835,0.13159756097560937,0.11483333333332742,0.7636363636363637,0.0,4.1934545454545855,6.0,0.0,91.218,0,91.36368476939437
NOR,43,3,HARD,MCLAREN,0.0,91.2235,-0.06399999999999295,-0.13383333333333086,0.12833333333333302,0.08199999999999837,0.7818181818181819,0.0,0.6923636363636732,7.0,0.0,91.667,0,91.81623805645278
NOR,44,3,HARD,MCLAREN,0.0,91.35300000000001,0.12950000000000728,0.18134883720929576,0.1326511627906972,0.13266666666666538,0.8,0.0,8.79127272727277,8.0,0.0,91.239,0,91.39179134351117
NOR,45,3,HARD,MCLAREN,0.0,91.34700000000001,-0.006000000000000227,-0.2351818181818217,0.12718181818181762,0.06683333333333034,0.8181818181818182,0.0,21.59018181818184,9.0,0.0,91.55,0,91.70634463056956
NOR,46,3,HARD,MCLAREN,0.0,91.489,0.1419999999999959,-0.06471111111111758,0.1257111111111104,0.0889999999999939,0.8363636363636363,0.0,-35.01090909090905,10.0,0.0,91.109,0,91.26889791762797
NOR,47,3,HARD,MCLAREN,0.0,91.271,-0.21800000000000352,-0.2814565217391357,0.1194565217391296,-0.06966666666667247,0.8545454545454545,0.0,19.78800000000009,11.0,0.0,91.717,0,91.88045120468637
NOR,48,3,HARD,MCLAREN,0.0,91.52000000000001,0.24900000000000944,0.07589361702126617,0.12110638297872235,0.031999999999991736,0.8727272727272727,0.0,28.78690909090912,12.0,0.0,91.443,0,91.61000449174476
NOR,49,3,HARD,MCLAREN,0.0,91.53399999999999,0.013999999999981583,-0.20768749999999309,0.1166874999999991,-0.018666666666670533,0.8909090909090909,0.0,18.185818181818213,13.0,0.0,91.789,0,91.95955777880317
NOR,50,3,HARD,MCLAREN,0.0,91.667,0.13300000000000978,0.005204081632653845,0.11679591836734604,0.07599999999999814,0.9090909090909091,0.0,6.984727272727326,14.0,0.0,91.516,0,91.69011106586157
NOR,51,3,HARD,MCLAREN,0.0,91.6635,-0.003500000000002501,-0.25900999999999297,0.11150999999999925,-0.03883333333332928,0.9272727272727272,0.0,13.4836363636364,15.0,0.0,91.55,0,91.72766435291996
NOR,52,3,HARD,MCLAREN,0.0,91.7265,0.06300000000000239,-0.2823627450980427,0.10586274509803839,-0.06733333333333273,0.9454545454545454,0.0,-28.81745454545444,16.0,0.0,91.613,0,91.79421763997837
NOR,53,3,HARD,MCLAREN,0.0,91.6545,-0.07200000000000273,-0.14452884615384456,0.10302884615384536,-0.12183333333333242,0.9636363636363636,0.0,-10.218545454545414,17.0,0.0,91.919,0,92.10377092703676
NOR,54,3,HARD,MCLAREN,0.0,91.8355,0.18099999999999739,-0.01916037735848901,0.1026603773584898,-0.044833333333334245,0.9818181818181818,0.0,23.380363636363782,18.0,0.0,91.751,0,91.93932421409517
NOR,55,3,HARD,MCLAREN,0.0,91.8015,-0.033999999999991815,-0.1503240740740729,0.09982407407407334,-0.0028333333333326514,1.0,0.0,1.8792727272728271,19.0,0.0,91.996,0,92.18787750115355
PER,4,1,SOFT,RED BULL,0.0,90.5515,0.16450000000000387,0.08899999999999386,-0.5274999999999986,-0.5274999999999986,0.07272727272727272,0.0,1.995636363636379,4.0,0.0,89.958,0,89.9686598611752
PER,5,1,SOFT,RED BULL,0.0,90.515,-0.03650000000000375,-0.022125000000002615,-0.5348749999999995,-0.5551666666666696,0.09090909090909091,0.0,-4.505454545454519,5.0,0.0,89.8,0,89.81421314823359
PER,6,1,SOFT,RED BULL,0.0,90.713,0.1979999999999933,-0.30249999999999777,-0.6104999999999989,-0.6361666666666679,0.10909090909090909,0.0,-10.206545454545406,6.0,0.0,91.229,0,91.246766435292
PER,7,1,SOFT,RED BULL,0.0,90.7765,0.06350000000000477,0.885833333333333,-0.4333333333333324,-0.3391666666666661,0.12727272727272726,0.0,-18.207636363636347,7.0,0.0,90.191,0,90.2123197223504
PER,8,1,SOFT,RED BULL,0.0,90.76050000000001,-0.015999999999991132,-0.11671428571429082,-0.4527857142857142,-0.3433333333333337,0.14545454545454545,0.0,-7.208727272727231,8.0,0.0,90.34,0,90.3648730094088
PER,9,1,SOFT,RED BULL,0.0,90.9435,0.18299999999999272,-0.1318749999999973,-0.4716249999999995,-0.24016666666666708,0.16363636363636364,0.0,0.8901818181818655,9.0,0.0,90.837,0,90.86542629646719
PER,10,1,SOFT,RED BULL,0.0,90.98349999999999,0.03999999999999204,0.28900000000000936,-0.43549999999999833,-0.43983333333333025,0.18181818181818182,0.0,-8.010909090909024,10.0,0.0,90.715,0,90.7469795835256
PER,11,1,SOFT,RED BULL,0.0,91.08250000000001,0.09900000000001796,0.06119999999999237,-0.4286999999999992,-0.37249999999999756,0.2,0.0,-29.71199999999991,11.0,0.0,90.564,0,90.59953287058399
PER,12,1,SOFT,RED BULL,0.0,91.3165,0.23399999999999466,-0.29436363636364793,-0.458136363636364,-0.42216666666666924,0.21818181818181817,0.0,7.186909090909154,12.0,0.0,90.716,0,90.75508615764238
PER,13,1,SOFT,RED BULL,0.0,91.3475,0.0309999999999917,-0.15891666666666876,-0.47258333333333385,-0.5838333333333404,0.23636363636363636,0.0,-36.41418181818173,13.0,0.0,90.97,0,91.0126394447008
PER,14,1,SOFT,RED BULL,0.0,91.37950000000001,0.03200000000001069,0.05823076923076198,-0.4677307692307704,-0.597833333333341,0.2545454545454545,0.0,79.78472727272737,14.0,0.0,91.069,0,91.1151927317592
PER,15,1,SOFT,RED BULL,0.0,91.569,0.18949999999999534,-0.029964285714284666,-0.47003571428571533,-0.5136666666666704,0.2727272727272727,0.0,-25.516363636363515,15.0,0.0,91.252,0,91.30174601881758
PER,16,1,SOFT,RED BULL,0.0,91.64099999999999,0.07199999999998852,0.07563333333333827,-0.46463333333333406,-0.43283333333333474,0.2909090909090909,0.0,-0.017454545454484105,16.0,0.0,90.895,0,90.94829930587599
PER,17,1,SOFT,RED BULL,0.0,91.626,-0.014999999999986358,-0.24971875000000754,-0.4812812500000012,-0.5400000000000015,0.3090909090909091,0.0,-35.71854545454541,17.0,0.0,91.084,0,91.1408525929344
PER,18,1,SOFT,RED BULL,0.0,91.73349999999999,0.1074999999999875,-0.15832352941175332,-0.49117647058823577,-0.5898333333333312,0.32727272727272727,0.0,39.58036363636376,18.0,0.0,91.249,1,91.30940587999278
PER,19,2,MEDIUM,RED BULL,0.0,91.87299999999999,0.13949999999999818,-0.12544444444443947,-0.49855555555555575,-0.6681666666666644,0.34545454545454546,0.0,0.6989090909090976,1.0,1.0,90.113,0,90.17695916705118
PER,20,2,MEDIUM,RED BULL,0.0,91.015,-0.8579999999999899,-0.3822105263157902,-0.5197894736842108,-0.7251666666666617,0.36363636363636365,0.0,4.597818181818198,2.0,2.0,90.344,0,90.41151245410958
PER,21,2,MEDIUM,RED BULL,0.0,91.1575,0.1424999999999983,-0.2790250000000043,-0.5344750000000005,-0.7798333333333337,0.38181818181818183,0.0,-4.80327272727272,3.0,3.0,90.104,0,90.17506574116798
PER,22,2,MEDIUM,RED BULL,0.0,91.3005,0.14300000000000068,-0.6304999999999998,-0.5660000000000005,-0.9706666666666687,0.4,0.0,-4.004363636363621,4.0,4.0,90.561,0,90.63561902822639
PER,23,2,MEDIUM,RED BULL,0.0,91.2485,-0.0519999999999925,-0.11597727272727232,-0.5715227272727277,-0.8991666666666683,0.41818181818181815,0.0,-17.505454545454526,5.0,5.0,90.36,0,90.43817231528479
PER,24,2,MEDIUM,RED BULL,0.0,91.2305,-0.018000000000000682,-0.28597826086957145,-0.5845217391304355,-0.9181666666666691,0.43636363636363634,0.0,7.1934545454545855,6.0,6.0,90.353,0,90.43472560234318
PER,25,2,MEDIUM,RED BULL,0.0,91.3245,0.09399999999999409,-0.3708541666666717,-0.6006458333333343,-0.843166666666671,0.45454545454545453,0.0,8.392363636363683,7.0,7.0,90.731,0,90.81627888940157
PER,26,2,MEDIUM,RED BULL,0.0,91.4735,0.1490000000000009,-0.13618000000000563,-0.6063200000000012,-0.8615000000000066,0.4727272727272727,0.0,3.1912727272727466,8.0,8.0,90.574,0,90.66283217645999
PER,27,2,MEDIUM,RED BULL,0.0,91.5395,0.0660000000000025,-0.345365384615389,-0.6201346153846168,-0.8931666666666729,0.4909090909090909,0.0,-5.40981818181816,9.0,9.0,90.601,0,90.69338546351838
PER,28,2,MEDIUM,RED BULL,0.0,91.3665,-0.17300000000000182,-0.13998148148148304,-0.6255185185185199,-0.8245000000000052,0.509090909090909,0.0,12.98909090909099,10.0,10.0,90.597,0,90.69293875057677
PER,29,2,MEDIUM,RED BULL,0.0,90.64099999999999,-0.7255000000000109,0.5607500000000043,-0.6047500000000012,-0.5916666666666686,0.5272727272727272,0.0,-19.811999999999927,11.0,11.0,90.596,0,90.69549203763519
PER,30,2,MEDIUM,RED BULL,0.0,90.9255,0.2845000000000084,0.2657586206896604,-0.5952586206896563,-0.37966666666666526,0.5454545454545454,0.0,28.78690909090912,12.0,12.0,90.583,0,90.68604532469358
PER,31,2,MEDIUM,RED BULL,0.0,90.9385,0.01300000000000523,0.23176666666666157,-0.5872666666666679,-0.24299999999999974,0.5636363636363636,0.0,-42.91418181818173,13.0,13.0,90.744,0,90.85059861175198
PER,32,2,MEDIUM,RED BULL,0.0,90.9365,-0.0020000000000095497,0.3820322580645218,-0.5745322580645172,-0.29249999999999926,0.5818181818181818,0.0,-50.41527272727269,14.0,14.0,90.841,0,90.95115189881037
PER,33,2,MEDIUM,RED BULL,0.0,90.9525,0.016000000000005343,0.44856249999999465,-0.5600625000000012,-0.21983333333333613,0.6,0.0,-4.516363636363536,15.0,15.0,90.555,0,90.66870518586879
PER,34,2,MEDIUM,RED BULL,0.0,91.0295,0.07699999999999818,0.08296969696970602,-0.557469696969698,-0.259499999999998,0.6181818181818182,0.0,27.18254545454556,16.0,16.0,90.822,0,90.93925847292718
PER,35,2,MEDIUM,RED BULL,0.0,91.0955,0.0660000000000025,0.27561764705882585,-0.5491176470588244,-0.28649999999999903,0.6363636363636364,0.0,27.181454545454635,17.0,17.0,90.84,0,90.96081175998557
PER,36,2,MEDIUM,RED BULL,0.0,91.132,0.03650000000000375,0.24977142857142787,-0.5417714285714295,-0.346666666666664,0.6545454545454545,0.0,-68.41963636363624,18.0,18.0,91.037,1,91.16136504704399
PER,37,3,HARD,RED BULL,0.0,91.12049999999999,-0.011500000000012278,0.4455416666666806,-0.5290416666666672,-0.2163333333333289,0.6727272727272727,0.0,-2.201090909090901,1.0,0.0,90.546,0,90.67391833410238
PER,38,3,HARD,RED BULL,0.0,91.1695,0.049000000000006594,-0.09190540540539793,-0.5315945945945949,-0.3329999999999937,0.6909090909090909,0.0,0.7978181818181866,2.0,0.0,90.576,0,90.70747162116076
PER,39,3,HARD,RED BULL,0.0,91.241,0.07150000000000034,-0.12989473684211106,-0.5351052631578952,-0.45733333333332854,0.7090909090909091,0.0,-9.30327272727272,3.0,0.0,90.595,0,90.73002490821918
PER,40,3,HARD,RED BULL,0.0,91.10300000000001,-0.13799999999999102,0.0264102564102473,-0.5344102564102571,-0.5988333333333363,0.7272727272727273,0.0,-12.404363636363627,4.0,0.0,90.554,0,90.69257819527758
PER,41,3,HARD,RED BULL,0.0,91.173,0.06999999999999318,-0.08247499999999908,-0.5365250000000007,-0.5973333333333386,0.7454545454545455,0.0,7.994545454545481,5.0,0.0,90.445,0,90.58713148233596
PER,42,3,HARD,RED BULL,0.0,91.2875,0.1144999999999925,-0.2985121951219517,-0.5439878048780494,-0.6565000000000035,0.7636363636363637,0.0,15.593454545454577,6.0,0.0,90.891,0,91.03668476939437
PER,43,3,HARD,RED BULL,0.0,91.2235,-0.06399999999999295,0.2064523809523855,-0.5389523809523815,-0.597999999999999,0.7818181818181819,0.0,25.892363636363683,7.0,0.0,90.631,0,90.78023805645277
PER,44,3,HARD,RED BULL,0.0,91.35300000000001,0.12950000000000728,-0.17879069767442624,-0.5432093023255822,-0.6323333333333352,0.8,0.0,-10.40872727272722,8.0,0.0,90.635,0,90.78779134351117
PER,45,3,HARD,RED BULL,0.0,91.34700000000001,-0.006000000000000227,-0.1649545454545479,-0.5470454545454554,-0.5888333333333359,0.8181818181818182,0.0,28.79018181818188,9.0,0.0,90.89,0,91.04634463056956
PER,46,3,HARD,RED BULL,0.0,91.489,0.1419999999999959,-0.05080000000000284,-0.5482000000000009,-0.6776666666666719,0.8363636363636363,0.0,7.98909090909099,10.0,0.0,90.367,0,90.52689791762798
PER,47,3,HARD,RED BULL,0.0,91.271,-0.21800000000000352,-0.3480652173912999,-0.5559347826086964,-0.7383333333333345,0.8545454545454545,0.0,5.488000000000042,11.0,0.0,90.953,0,91.11645120468637
PER,48,3,HARD,RED BULL,0.0,91.52000000000001,0.24900000000000944,-0.010829787234048927,-0.5561702127659583,-0.6900000000000025,0.8727272727272727,0.0,64.78690909090912,12.0,0.0,91.148,0,91.31500449174476
PER,49,3,HARD,RED BULL,0.0,91.53399999999999,0.013999999999981583,0.16662500000000513,-0.5526250000000008,-0.6189999999999998,0.8909090909090909,0.0,-63.71418181818175,13.0,0.0,90.694,0,90.86455777880317
PER,50,3,HARD,RED BULL,0.0,91.667,0.13300000000000978,-0.4117959183673452,-0.5612040816326538,-0.6420000000000007,0.9090909090909091,0.0,-7.015272727272674,14.0,0.0,90.858,0,91.03211106586157
PER,51,3,HARD,RED BULL,0.0,91.6635,-0.003500000000002501,-0.23940999999999435,-0.5660900000000006,-0.7214999999999966,0.9272727272727272,0.0,-31.5163636363636,15.0,0.0,90.867,0,91.04466435291997
PER,52,3,HARD,RED BULL,0.0,91.7265,0.06300000000000239,-0.2876568627450945,-0.5718431372549025,-0.8793333333333303,0.9454545454545454,0.0,-60.81745454545444,16.0,0.0,90.801,0,90.98221763997837
PER,53,3,HARD,RED BULL,0.0,91.6545,-0.07200000000000273,-0.2762403846153809,-0.5772596153846159,-0.8394999999999962,0.9636363636363636,0.0,42.48145454545461,17.0,0.0,91.029,0,91.21377092703676
PER,54,3,HARD,RED BULL,0.0,91.8355,0.18099999999999739,-0.22491509433962187,-0.5815849056603779,-0.8398333333333312,0.9818181818181818,0.0,-68.41963636363624,18.0,0.0,90.843,0,91.03132421409516
PER,55,3,HARD,RED BULL,0.0,91.8015,-0.033999999999991815,-0.3699351851851854,-0.5885648148148154,-0.8728333333333325,1.0,0.0,1.8792727272728271,19.0,0.0,90.999,0,91.19087750115355
PIA,4,1,SOFT,FERRARI,0.0,90.5515,0.16450000000000387,-0.2220000000000037,-0.11749999999999734,-0.11749999999999734,0.07272727272727272,0.0,-14.404363636363627,4.0,0.0,90.648,0,90.6586598611752
PIA,5,1,SOFT,FERRARI,0.0,90.515,-0.03650000000000375,0.18787499999999469,-0.05487499999999912,-0.05749999999999981,0.09090909090909091,0.0,7.494545454545474,5.0,0.0,90.516,0,90.5302131482336
PIA,6,1,SOFT,FERRARI,0.0,90.713,0.1979999999999933,-0.11369999999999152,-0.083299999999997,-0.13449999999999798,0.10909090909090909,0.0,18.593454545454577,6.0,0.0,90.562,0,90.579766435292
PIA,7,1,SOFT,FERRARI,0.0,90.7765,0.06350000000000477,-0.10933333333333668,-0.10516666666666434,-0.09283333333333132,0.12727272727272726,0.0,7.692363636363673,7.0,0.0,90.597,0,90.61831972235039
PIA,8,1,SOFT,FERRARI,0.0,90.76050000000001,-0.015999999999991132,-0.050000000000013395,-0.1134999999999999,-0.19166666666666762,0.14545454545454545,0.0,-16.008727272727242,8.0,0.0,90.606,0,90.63087300940879
PIA,9,1,SOFT,FERRARI,0.0,90.9435,0.18299999999999272,-0.19600000000000506,-0.14150000000000063,-0.23850000000000668,0.16363636363636364,0.0,26.990181818181853,9.0,0.0,90.923,0,90.95142629646719
PIA,10,1,SOFT,FERRARI,0.0,90.98349999999999,0.03999999999999204,0.07200000000000906,-0.1324999999999995,-0.1871666666666698,0.18181818181818182,0.0,-44.01090909090904,10.0,0.0,91.099,0,91.1309795835256
PIA,11,1,SOFT,FERRARI,0.0,91.08250000000001,0.09900000000001796,0.13409999999999372,-0.11760000000000019,-0.12716666666666754,0.2,0.0,-15.411999999999942,11.0,0.0,91.242,0,91.277532870584
PIA,12,1,SOFT,FERRARI,0.0,91.3165,0.23399999999999466,0.03918181818181794,-0.1136818181818184,-0.039499999999999126,0.21818181818181817,0.0,81.58690909090919,12.0,0.0,91.319,0,91.35808615764239
PIA,13,1,SOFT,FERRARI,0.0,91.3475,0.0309999999999917,0.07808333333333906,-0.10658333333333303,-0.028833333333333638,0.23636363636363636,0.0,-55.91418181818173,13.0,0.0,91.399,0,91.4416394447008
PIA,14,1,SOFT,FERRARI,0.0,91.37950000000001,0.03200000000001069,0.11638461538460923,-0.0968846153846156,-0.0278333333333336,0.2545454545454545,0.0,4.184727272727386,14.0,0.0,91.515,0,91.56119273175919
PIA,15,1,SOFT,FERRARI,0.0,91.569,0.18949999999999534,0.03982142857142687,-0.09382142857142892,-0.021000000000000796,0.2727272727272727,0.0,-37.51636363636358,15.0,0.0,91.454,0,91.50374601881758
PIA,16,1,SOFT,FERRARI,0.0,91.64099999999999,0.07199999999998852,-0.08696666666666412,-0.10003333333333349,-0.07383333333333535,0.2909090909090909,0.0,22.382545454545493,16.0,0.0,91.641,0,91.694299305876
PIA,17,1,SOFT,FERRARI,0.0,91.626,-0.014999999999986358,0.10784375000000068,-0.09284375000000011,-0.07533333333333303,0.3090909090909091,0.0,3.381454545454659,17.0,0.0,91.777,0,91.83385259293439
PIA,18,1,SOFT,FERRARI,0.0,91.73349999999999,0.1074999999999875,0.12832352941177305,-0.0848235294117643,-0.04283333333332943,0.32727272727272727,0.0,43.18036363636368,18.0,0.0,91.901,1,91.96140587999278
PIA,19,2,MEDIUM,FERRARI,0.0,91.87299999999999,0.13949999999999818,0.10655555555556065,-0.07855555555555485,0.028833333333338373,0.34545454545454546,0.0,-1.6010909090909067,1.0,1.0,90.603,0,90.66695916705117
PIA,20,2,MEDIUM,FERRARI,0.0,91.015,-0.8579999999999899,-0.3158947368421118,-0.09610526315789439,-0.1134999999999972,0.36363636363636365,0.0,5.597818181818198,2.0,2.0,90.966,0,91.03351245410958
PIA,21,2,MEDIUM,FERRARI,0.0,91.1575,0.1424999999999983,-0.09062500000000498,-0.10087499999999991,-0.19183333333333508,0.38181818181818183,0.0,-12.903272727272707,3.0,3.0,90.638,0,90.70906574116799
PIA,22,2,MEDIUM,FERRARI,0.0,91.3005,0.14300000000000068,-0.534880952380947,-0.12761904761904727,-0.42200000000000176,0.4,0.0,4.79563636363639,4.0,4.0,90.696,0,90.77061902822638
PIA,23,2,MEDIUM,FERRARI,0.0,91.2485,-0.0519999999999925,-0.4055681818181909,-0.14693181818181825,-0.4688333333333361,0.41818181818181815,0.0,-5.005454545454526,5.0,5.0,90.61,0,90.68817231528479
PIA,24,2,MEDIUM,FERRARI,0.0,91.2305,-0.018000000000000682,-0.45297826086957177,-0.16752173913043517,-0.6118333333333368,0.43636363636363634,0.0,-8.406545454545423,6.0,6.0,90.448,0,90.52972560234318
PIA,25,2,MEDIUM,FERRARI,0.0,91.3245,0.09399999999999409,-0.6794375000000065,-0.19706250000000067,-0.6831666666666744,0.45454545454545453,0.0,-8.407636363636307,7.0,7.0,90.828,0,90.91327888940158
PIA,26,2,MEDIUM,FERRARI,0.0,91.4735,0.1490000000000009,-0.43049999999999783,-0.21500000000000058,-0.7141666666666708,0.4727272727272727,0.0,11.191272727272747,8.0,8.0,91.039,0,91.12783217645999
PIA,27,2,MEDIUM,FERRARI,0.0,91.5395,0.0660000000000025,-0.2745192307692325,-0.22598076923076987,-0.6741666666666694,0.4909090909090909,0.0,13.490181818181853,9.0,9.0,90.749,0,90.84138546351838
PIA,28,2,MEDIUM,FERRARI,0.0,91.3665,-0.17300000000000182,-0.37701851851852447,-0.24048148148148235,-0.5878333333333359,0.509090909090909,0.0,18.989090909090933,10.0,10.0,91.154,0,91.24993875057677
PIA,29,2,MEDIUM,FERRARI,0.0,90.64099999999999,-0.7255000000000109,0.7265714285714344,-0.21357142857142922,-0.201666666666668,0.5272727272727272,0.0,-33.01199999999996,11.0,11.0,91.03,0,91.12949203763519
PIA,30,2,MEDIUM,FERRARI,0.0,90.9255,0.2845000000000084,0.3071034482758642,-0.20260344827586263,0.0,0.5454545454545454,0.0,3.586909090909188,12.0,12.0,91.215,0,91.31804532469359
PIA,31,2,MEDIUM,FERRARI,0.0,90.9385,0.01300000000000523,0.46313333333333256,-0.18663333333333393,0.2980000000000018,0.5636363636363636,0.0,14.28581818181825,13.0,13.0,91.202,0,91.30859861175198
PIA,32,2,MEDIUM,FERRARI,0.0,90.9365,-0.0020000000000095497,0.4375483870967776,-0.17204838709677467,0.21550000000000105,0.5818181818181818,0.0,27.984727272727326,14.0,14.0,91.076,0,91.18615189881037
PIA,33,2,MEDIUM,FERRARI,0.0,90.9525,0.016000000000005343,0.28631249999999353,-0.1628125000000007,0.22183333333333147,0.6,0.0,10.483636363636464,15.0,15.0,91.073,0,91.18670518586877
PIA,34,2,MEDIUM,FERRARI,0.0,91.0295,0.07699999999999818,0.20006060606060144,-0.1565606060606069,0.14416666666666345,0.6181818181818182,0.0,-35.217454545454416,16.0,16.0,91.494,0,91.61125847292718
PIA,35,2,MEDIUM,FERRARI,0.0,91.0955,0.0660000000000025,0.5387352941176464,-0.1402352941176479,0.1884999999999953,0.6363636363636364,0.0,-22.11854545454534,17.0,17.0,91.173,0,91.29381175998557
PIA,36,2,MEDIUM,FERRARI,0.0,91.132,0.03650000000000375,0.1760571428571406,-0.1350571428571438,0.16099999999999662,0.6545454545454545,0.0,-7.219636363636269,18.0,18.0,91.492,1,91.61636504704398
PIA,37,3,HARD,FERRARI,0.0,91.12049999999999,-0.011500000000012278,0.4924861111111234,-0.12098611111111168,0.2703333333333357,0.6727272727272727,0.0,3.298909090909099,1.0,0.0,90.796,0,90.92391833410238
PIA,38,3,HARD,FERRARI,0.0,91.1695,0.049000000000006594,-0.24568918918918167,-0.12781081081081117,0.01300000000000523,0.6909090909090909,0.0,-3.0021818181818105,2.0,0.0,90.941,0,91.07247162116077
PIA,39,3,HARD,FERRARI,0.0,91.241,0.07150000000000034,-0.16765789473683898,-0.13234210526315818,-0.10066666666665942,0.7090909090909091,0.0,-1.80327272727272,3.0,0.0,91.01,0,91.14502490821918
PIA,40,3,HARD,FERRARI,0.0,91.10300000000001,-0.13799999999999102,0.038333333333330166,-0.1313333333333337,-0.25549999999999784,0.7272727272727273,0.0,9.595636363636373,4.0,0.0,91.15,0,91.28857819527758
PIA,41,3,HARD,FERRARI,0.0,91.173,0.06999999999999318,0.10562500000000413,-0.12862500000000027,-0.1386666666666656,0.7454545454545455,0.0,11.494545454545495,5.0,0.0,91.01,0,91.15213148233597
PIA,42,3,HARD,FERRARI,0.0,91.2875,0.1144999999999925,-0.1452439024390136,-0.1322560975609756,-0.13116666666666296,0.7636363636363637,0.0,7.1934545454545855,6.0,0.0,91.055,0,91.20068476939437
PIA,43,3,HARD,FERRARI,0.0,91.2235,-0.06399999999999295,-0.03538095238094707,-0.13311904761904747,-0.15633333333332664,0.7818181818181819,0.0,-5.607636363636317,7.0,0.0,90.937,0,91.08623805645277
PIA,44,3,HARD,FERRARI,0.0,91.35300000000001,0.12950000000000728,-0.27630232558140627,-0.13969767441860476,-0.2873333333333316,0.8,0.0,16.79127272727277,8.0,0.0,91.273,0,91.42579134351116
PIA,45,3,HARD,FERRARI,0.0,91.34700000000001,-0.006000000000000227,0.06420454545453358,-0.13820454545454586,-0.21950000000000594,0.8181818181818182,0.0,-21.609818181818135,9.0,0.0,91.41,0,91.56634463056956
PIA,46,3,HARD,FERRARI,0.0,91.489,0.1419999999999959,0.05788888888888172,-0.13688888888888945,-0.189666666666677,0.8363636363636363,0.0,-6.010909090909067,10.0,0.0,91.128,0,91.28789791762797
PIA,47,3,HARD,FERRARI,0.0,91.271,-0.21800000000000352,-0.005978260869565349,-0.13702173913043533,-0.09866666666667356,0.8545454545454545,0.0,12.088000000000058,11.0,0.0,91.163,0,91.32645120468636
PIA,48,3,HARD,FERRARI,0.0,91.52000000000001,0.24900000000000944,-0.21529787234043823,-0.1417021276595753,-0.1930000000000073,0.8727272727272727,0.0,15.586909090909188,12.0,0.0,91.175,0,91.34200449174476
PIA,49,3,HARD,FERRARI,0.0,91.53399999999999,0.013999999999981583,-0.21277083333332727,-0.14622916666666738,-0.28633333333333627,0.8909090909090909,0.0,-46.81418181818179,13.0,0.0,91.502,0,91.67255777880317
PIA,50,3,HARD,FERRARI,0.0,91.667,0.13300000000000978,-0.018387755102046238,-0.14661224489796001,-0.29366666666667146,0.9090909090909091,0.0,-50.41527272727269,14.0,0.0,91.331,0,91.50511106586157
PIA,51,3,HARD,FERRARI,0.0,91.6635,-0.003500000000002501,-0.1821699999999953,-0.1503300000000007,-0.285499999999999,0.9272727272727272,0.0,-72.01636363636354,15.0,0.0,91.26,0,91.43766435291997
PIA,52,3,HARD,FERRARI,0.0,91.7265,0.06300000000000239,-0.30997058823528983,-0.15652941176470653,-0.32133333333333286,0.9454545454545454,0.0,-25.617454545454507,16.0,0.0,91.325,0,91.50621763997837
PIA,53,3,HARD,FERRARI,0.0,91.6545,-0.07200000000000273,-0.16964423076922613,-0.15985576923076977,-0.37616666666666276,0.9636363636363636,0.0,-52.71854545454541,17.0,0.0,91.493,0,91.67777092703676
PIA,54,3,HARD,FERRARI,0.0,91.8355,0.18099999999999739,-0.17919811320754775,-0.1633018867924534,-0.3794999999999978,0.9818181818181818,0.0,30.580363636363757,18.0,0.0,91.452,0,91.64032421409516
PIA,55,3,HARD,FERRARI,0.0,91.8015,-0.033999999999991815,-0.1827500000000055,-0.16675000000000065,-0.3405000000000011,1.0,0.0,3.779272727272854,19.0,0.0,91.345,0,91.53687750115355
RUS,4,1,SOFT,ALPINE,0.0,90.5515,0.16450000000000387,-0.4346666666666768,0.47516666666667123,0.47516666666667123,0.07272727272727272,0.0,-12.404363636363627,4.0,0.0,90.958,0,90.9686598611752
RUS,5,1,SOFT,ALPINE,0.0,90.515,-0.03650000000000375,-0.02412500000000506,0.4671250000000029,0.41149999999999903,0.09090909090909091,0.0,12.494545454545474,5.0,0.0,90.9,0,90.9142131482336
RUS,6,1,SOFT,ALPINE,0.0,90.713,0.1979999999999933,-0.22409999999999286,0.4111000000000047,0.22350000000000136,0.10909090909090909,0.0,-35.40654545454542,6.0,0.0,91.275,0,91.29276643529201
RUS,7,1,SOFT,ALPINE,0.0,90.7765,0.06350000000000477,0.0728333333333353,0.42566666666667174,0.37616666666667226,0.12727272727272726,0.0,22.392363636363683,7.0,0.0,91.2,0,91.2213197223504
RUS,8,1,SOFT,ALPINE,0.0,90.76050000000001,-0.015999999999991132,0.011857142857134517,0.4276428571428608,0.3750000000000047,0.14545454545454545,0.0,-10.40872727272722,8.0,0.0,91.22,0,91.24487300940879
RUS,9,1,SOFT,ALPINE,0.0,90.9435,0.18299999999999272,-0.13225000000000442,0.40875000000000306,0.40483333333333366,0.16363636363636364,0.0,10.790181818181878,9.0,0.0,91.278,0,91.3064262964672
RUS,10,1,SOFT,ALPINE,0.0,90.98349999999999,0.03999999999999204,-0.10155555555554624,0.39605555555555977,0.3368333333333358,0.18181818181818182,0.0,43.98909090909093,10.0,0.0,91.662,0,91.6939795835256
